49194,16931,44018,1551742,3466,47190,7,163,153430,58,20,20,0,0,0,1191,1191,0,0,0,0,-1191,2452024
44796,15349,51566,1149035,1257,726,7,220,80556,94,99,131,18,0,1733,9383,12385,34,0,1733,1768,-7649,2452113
37489,2184,4695,394013,6884,19002,10,205,214072,19,36,57,28,0,544,697,1088,38,0,544,582,-153,2452579
62827,11803,82277,1477342,2360,40225,4,138,201475,36,58,99,16,468,608,2094,3582,8,468,140,148,-1954,2452636
50564,12794,92543,475967,6238,33309,2,117,149668,45,8,14,8,0,383,366,673,3,0,383,387,17,2451358
68125,14383,24607,965355,4150,18098,1,120,149038,34,21,43,43,0,1463,746,1478,73,0,1463,1536,716,2451486
62092,15823,68225,1705803,3828,1806,2,125,14406,77,51,88,57,0,4433,3989,6821,221,0,4433,4655,444,2451143
33809,1801,92206,442613,2973,29380,1,18,124277,31,80,141,126,0,3914,2499,4398,234,0,3914,4149,1415,2451775
59301,17082,26809,385441,3626,32258,10,274,74420,55,43,64,21,0,1208,2418,3554,108,0,1208,1317,-1210,2452503
38721,1246,43260,1064367,3074,20228,8,68,145734,52,17,22,13,143,685,929,1162,37,143,541,579,-388,2451395
37112,1412,73269,1732609,4749,34889,4,99,40468,4,59,64,3,0,15,236,257,0,0,15,16,-221,2451388
62438,8215,43797,1054288,4332,35623,2,281,92317,59,61,95,22,0,1300,3649,5655,52,0,1300,1352,-2348,2450917
42204,326,28668,1217785,4502,47219,7,25,119888,60,46,74,16,0,982,2809,4467,58,0,982,1041,-1827,2451694
61994,5996,11646,1892271,5696,39968,1,190,87782,44,22,42,21,0,929,1010,1859,65,0,929,994,-80,2451356
51997,16832,36032,430660,3335,12363,1,23,167036,11,52,63,10,0,118,572,698,9,0,118,128,-454,2451111
59473,7391,65888,165501,4667,41080,7,58,20781,28,25,41,32,485,899,708,1168,16,485,413,430,-294,2452253
53846,3089,83022,1730619,5063,44660,10,198,152014,6,13,21,6,0,41,83,130,1,0,41,43,-42,2452033
57028,2767,71165,815636,6507,10578,1,202,182695,5,26,38,33,0,166,133,193,3,0,166,170,33,2451447
46920,4290,33318,310792,266,13740,10,196,221502,9,83,157,44,0,397,748,1421,23,0,397,421,-350,2452518
72711,15745,80784,129868,2952,5636,8,75,16508,39,30,57,2,36,89,1177,2236,4,36,52,56,-1124,2451386
36991,9819,49486,456249,3459,18622,1,153,149531,65,17,33,23,357,1556,1149,2161,35,357,1198,1234,48,2452132
62005,12334,47150,23550,7150,26350,7,92,219907,45,24,40,22,192,1012,1123,1841,57,192,820,877,-302,2451524
29396,12448,7687,282068,449,39230,2,246,186483,42,29,44,38,0,1630,1235,1852,0,0,1630,1630,394,2451455
64251,4121,76928,270430,1532,43834,7,291,110191,71,11,16,9,0,673,815,1181,13,0,673,686,-142,2451984
51331,8011,16196,389620,3844,30068,4,159,126407,88,43,72,37,0,3300,3824,6348,198,0,3300,3498,-523,2452538
72210,15487,87316,1279815,4667,43519,1,131,12188,60,91,136,19,885,1149,5474,8211,2,885,264,267,-5209,2452113
64255,14893,724,14633,6495,3204,10,18,37815,75,84,128,0,0,0,6324,9613,0,0,0,0,-6324,2451054
63964,11653,61486,163772,4811,18650,10,53,90144,78,74,77,51,0,3990,5814,6047,39,0,3990,4030,-1824,2451406
42285,3878,278,1205611,1697,18630,2,236,54893,59,65,66,59,0,3506,3858,3896,245,0,3506,3752,-351,2451417
41344,13857,41875,1307226,6177,19528,4,222,213774,2,43,85,61,0,123,87,171,11,0,123,134,36,2452573
46985,2312,58219,142557,4495,4833,1,221,133497,80,69,103,3,0,248,5536,8304,12,0,248,261,-5288,2450933
42834,11269,5350,1404473,1996,7519,4,291,160382,29,44,44,12,0,371,1280,1280,33,0,371,404,-909,2452280
35854,3082,65501,527674,1847,44773,2,6,26455,10,63,69,54,0,545,630,699,0,0,545,545,-84,2451090
51546,1071,27106,450624,4895,21213,2,290,108664,98,71,80,31,0,3087,7008,7919,61,0,3087,3149,-3920,2452270
36310,16912,64163,1281598,3033,29668,1,68,213516,72,49,62,27,1636,1948,3540,4532,21,1636,311,333,-3229,2451115
57893,12743,98933,1420066,4752,11838,7,192,74368,78,83,136,72,3330,5645,6495,10652,92,3330,2314,2407,-4181,2451890
62936,7079,47544,898175,2759,20590,2,244,156320,53,97,113,44,0,2338,5170,5996,46,0,2338,2385,-2831,2451835
36523,1264,6275,1655621,2567,27913,10,149,231640,72,86,157,37,0,2728,6246,11367,54,0,2728,2782,-3517,2451414
51148,16472,49583,433550,717,43531,7,124,197892,13,70,94,0,3,12,910,1229,0,3,8,9,-901,2451512
53189,4443,52772,1244047,1722,26197,7,275,131112,77,15,18,0,0,56,1222,1442,1,0,56,58,-1165,2452136
50961,14279,61986,1082958,1530,3702,7,273,26988,21,65,120,8,0,177,1379,2538,0,0,177,177,-1201,2451643
63452,13120,23888,27920,3152,7584,1,99,33387,37,22,24,10,204,371,838,905,10,204,167,177,-671,2451091
47728,1549,67251,1837423,6795,12967,1,28,82168,95,86,125,100,0,9549,8176,11937,95,0,9549,9644,1372,2451147
32314,17624,98385,464626,4820,30261,7,187,216751,15,14,22,16,150,254,224,330,6,150,104,110,-120,2451123
51648,3067,76364,78489,1861,17633,10,207,233647,97,91,104,87,0,8482,8859,10098,339,0,8482,8821,-376,2451152
32815,5480,51906,1653885,311,34737,10,223,213113,77,41,63,28,1237,2210,3233,4914,77,1237,972,1050,-2260,2451435
63420,9533,1757,1481779,2954,10176,2,48,154346,73,94,96,74,0,5404,6882,7019,216,0,5404,5621,-1477,2451842
65002,16569,73072,358537,4802,6267,7,108,42881,40,7,10,8,0,354,306,408,0,0,354,354,48,2452429
50460,17152,49705,120791,2277,28916,7,96,162032,68,7,14,12,0,861,539,1002,51,0,861,913,322,2451542
53325,15514,9029,630833,7037,27688,7,157,216194,25,27,35,0,0,8,699,888,0,0,8,9,-691,2450890
46078,16867,57282,323701,167,27786,8,236,167447,37,22,25,7,0,268,821,960,16,0,268,284,-552,2451373
50739,7112,8210,36175,587,36199,7,241,80203,73,42,60,46,0,3416,3128,4380,34,0,3416,3450,287,2451484
38936,2287,41583,250445,6507,14169,8,73,86948,20,79,147,144,0,2896,1597,2955,144,0,2896,3041,1298,2451162
66327,6290,96753,1018666,4579,10939,10,281,122452,51,84,111,55,2480,2850,4287,5702,11,2480,370,381,-3916,2450876
35428,3542,89406,1649290,3221,13105,2,128,50437,67,88,98,22,0,1518,5948,6602,121,0,1518,1639,-4430,2451199
59870,10491,32288,1825075,5062,14649,10,108,134807,47,29,52,51,0,2407,1364,2456,24,0,2407,2431,1042,2452559
38053,3522,18699,1708217,1382,5300,1,284,187678,68,91,155,125,0,8551,6247,10557,427,0,8551,8979,2304,2452521
48792,12362,69452,636525,6798,26671,10,231,122292,17,40,55,25,0,426,691,946,34,0,426,460,-265,2451843
36034,8142,95991,1455795,7152,43756,8,198,126207,23,6,11,3,0,86,158,270,3,0,86,89,-71,2452287
40780,11708,28116,684560,6604,19848,10,292,25185,69,49,92,28,0,1977,3412,6380,19,0,1977,1997,-1434,2451622
29541,17930,6962,1060821,1880,25786,8,72,10738,75,60,103,73,0,5509,4565,7760,275,0,5509,5784,944,2451486
37755,266,62594,801799,3051,9056,10,7,11559,59,9,9,1,54,76,539,545,1,54,22,24,-517,2451097
36444,6757,67422,413787,1752,44917,2,115,189575,98,49,76,36,0,3610,4885,7522,36,0,3610,3646,-1274,2452210
35129,6823,77828,1079575,1675,33775,10,28,95886,98,2,4,2,0,210,270,405,10,0,210,221,-59,2452566
39011,11391,27761,823983,6605,30027,4,245,202532,34,30,55,52,656,1773,1048,1886,55,656,1117,1173,69,2451990
61635,42,82476,685946,6569,11992,8,108,53313,96,93,159,158,0,15171,9015,15325,151,0,15171,15323,6156,2452614
36971,6079,74339,590099,2659,46419,1,204,138554,8,11,11,7,21,60,90,93,2,21,39,41,-51,2451399
54127,9780,80396,1882235,74,45466,4,2,870,15,26,49,24,0,363,391,742,29,0,363,393,-27,2452555
43087,7155,87993,785917,1088,15012,2,103,34947,29,52,58,28,0,815,1530,1698,0,0,815,815,-715,2452044
62412,5690,48351,949640,4882,25324,1,102,197285,57,96,178,94,0,5395,5473,10179,269,0,5395,5664,-78,2451858
73560,17779,72600,1190455,3157,40659,7,190,146521,12,91,104,89,0,1078,1099,1253,10,0,1078,1089,-21,2452215
75472,17072,39441,652487,5533,20579,8,97,199479,95,63,75,54,0,5170,6035,7182,0,0,5170,5170,-864,2451796
61983,189,10070,1822604,4385,10519,7,274,44950,72,85,113,107,0,7767,6148,8176,0,0,7767,7767,1619,2452153
61398,6276,49517,986448,5332,12663,10,55,30543,2,13,23,15,0,30,27,46,0,0,29,30,2,2452444
48530,1447,72150,1791351,952,32906,1,91,113358,90,21,30,27,0,2490,1935,2767,74,0,2490,2565,554,2451402
35837,5459,7159,1059360,1161,41362,8,8,123162,37,26,33,20,0,767,998,1238,38,0,767,805,-231,2452233
39552,17275,96857,153876,2542,32408,8,250,150590,76,83,165,29,1196,2257,6365,12540,84,1196,1060,1145,-5304,2451619
63387,448,50374,995302,5383,25111,4,42,3116,36,10,16,0,0,29,393,589,1,0,29,30,-363,2451253
75373,11033,96140,494142,6097,48852,1,115,135465,93,20,25,17,0,1598,1864,2386,0,0,1598,1598,-265,2452100
74623,12025,13660,367908,203,17251,2,205,20416,83,49,70,55,2441,4607,4136,5832,173,2441,2165,2338,-1971,2451718
49888,4880,82128,629819,6310,33648,1,167,216575,85,94,111,63,0,5400,8031,9476,270,0,5400,5670,-2630,2451077
44972,1821,46382,1022119,3456,22746,1,32,168225,39,64,103,61,2172,2413,2499,4023,7,2172,241,248,-2257,2451995
38014,3487,37525,510755,3538,36321,8,213,199521,72,35,63,43,0,3134,2553,4543,62,0,3134,3197,581,2451852
73806,14767,22273,84607,94,20828,4,107,65478,26,15,22,12,0,334,393,597,30,0,334,364,-58,2451852
41525,1594,93369,985910,1651,43392,4,208,192031,21,6,11,7,120,165,142,243,0,120,44,45,-97,2451269
48308,8630,7800,1320471,1589,17860,10,251,32972,60,4,5,1,0,103,287,347,2,0,103,105,-183,2451066
51433,15,67391,659794,1797,42953,7,213,16881,58,17,33,2,19,172,1018,1924,9,19,153,163,-864,2452070
46409,15187,41292,1572143,6994,9445,7,209,113072,28,46,50,13,379,379,1302,1406,0,379,0,0,-1302,2450939
71400,17389,39913,1247761,6809,24657,10,120,127692,43,10,16,15,6,648,439,729,0,6,642,642,202,2451117
42573,13183,31890,1813300,3510,47720,1,32,169772,26,34,62,60,0,1570,904,1619,125,0,1570,1696,666,2452231
51345,1089,12395,712633,3271,13062,2,118,137768,66,33,40,40,0,2701,2232,2701,189,0,2701,2890,468,2452391
67770,14839,6101,1267326,104,40082,4,275,164594,1,25,33,16,3,16,25,33,0,3,13,14,-11,2452496
56351,2371,43656,1914938,6220,25549,8,223,234593,8,29,37,6,0,50,232,299,0,0,50,50,-181,2452639
43886,9463,92989,911313,3237,18008,7,68,21707,60,99,125,70,675,4224,5940,7543,248,675,3548,3796,-2391,2451052
64069,15569,28324,770302,633,48211,4,86,33885,66,96,178,142,188,9427,6336,11784,831,188,9238,10070,2902,2451787
48752,15741,23175,1234700,3378,43656,7,203,106679,58,77,129,80,0,4670,4511,7533,186,0,4670,4857,159,2452598
62508,5589,37814,451161,6108,14255,10,299,223502,28,98,155,66,0,1873,2758,4357,112,0,1873,1986,-884,2452200
53245,424,40706,877080,3054,47075,8,4,31107,93,14,17,7,0,728,1372,1619,29,0,728,757,-644,2450926
47992,6203,7569,858641,2160,16032,7,13,42540,83,90,131,64,0,5353,7484,10926,0,0,5353,5353,-2130,2452116
57617,17508,61213,396566,1166,28519,7,275,182056,70,54,87,1,57,121,3821,6113,1,57,64,66,-3756,2452548
60521,7685,29538,904376,5614,16805,4,222,35018,69,17,23,9,0,658,1228,1645,32,0,658,691,-569,2451983
39604,2587,42766,153084,1002,27273,1,184,25741,48,17,31,17,0,835,848,1518,33,0,835,868,-13,2451085
32309,2131,20384,845476,7015,12507,2,39,51832,19,52,98,94,0,1793,988,1868,107,0,1793,1901,805,2451244
53423,212,24962,1015813,5864,3115,7,274,100041,40,27,53,31,0,1260,1090,2136,12,0,1260,1273,170,2451139
36780,15569,46793,707236,2879,15722,8,253,56924,35,73,90,59,0,2093,2578,3171,104,0,2093,2197,-485,2452185
70881,7239,95959,1608215,5718,43974,7,37,178196,94,63,85,36,0,3461,6007,8049,311,0,3461,3772,-2546,2452264
68377,14939,92928,1538166,4204,7442,1,6,186924,76,77,143,78,0,6002,5899,10914,60,0,6002,6062,102,2451774
44370,8616,73597,1246158,5566,38174,2,147,198508,65,60,95,70,0,4598,3908,6214,367,0,4598,4965,689,2452588
65315,16603,28519,638224,1176,21328,2,63,204923,53,72,105,80,0,4291,3817,5573,386,0,4291,4677,473,2452607
54826,5836,30100,524368,5036,46104,1,299,36275,82,4,7,3,182,325,364,627,5,182,143,148,-221,2450990
32970,17173,99332,468467,3555,32290,4,38,187218,37,98,125,104,0,3848,3651,4636,230,0,3848,4079,197,2451867
64246,6325,20382,1546082,6182,40729,1,189,15155,26,28,42,39,444,1034,748,1100,35,444,589,624,-159,2451612
68534,8822,41290,549499,1708,48717,7,217,28367,10,72,119,19,0,190,725,1190,9,0,190,199,-535,2451052
50783,2622,4801,292638,6875,40665,2,87,197604,97,58,67,38,0,3756,5682,6591,262,0,3756,4019,-1925,2452573
45312,3259,73661,1356079,1250,13668,10,11,193962,84,28,54,18,0,1564,2396,4600,31,0,1564,1595,-832,2451081
49293,11725,70771,1699570,16,20815,2,275,196208,4,40,62,55,0,223,162,251,20,0,223,243,61,2451115
69242,4867,72546,387143,1293,2643,8,299,203219,80,2,4,2,0,227,220,320,9,0,227,236,6,2452356
33906,11497,50227,1083790,4106,1669,2,273,76261,96,93,168,60,0,5812,8971,16148,406,0,5812,6219,-3158,2452028
33584,14498,46808,532699,2143,34,4,19,162562,72,20,27,21,0,1569,1486,1962,94,0,1569,1663,82,2451509
39537,11923,19335,348933,5378,25823,10,192,149596,3,19,37,10,0,30,58,113,1,0,30,31,-27,2451269
49927,8494,62721,1280062,2203,17944,7,47,1671,66,20,31,26,506,1747,1351,2080,24,506,1240,1265,-110,2451353
42248,11306,55816,1373842,6715,33541,1,141,100810,8,27,40,12,0,100,217,323,1,0,100,101,-117,2451369
37313,9230,78364,713086,4961,43283,10,166,172616,9,87,134,106,0,958,788,1213,0,0,958,958,170,2451481
34184,2551,93686,334946,5359,15372,8,52,237027,69,25,36,23,0,1607,1747,2551,48,0,1607,1655,-140,2451525
33206,1754,17993,565168,7190,20765,2,148,221179,45,41,53,45,0,2033,1884,2392,20,0,2033,2053,149,2450861
51819,638,80498,797598,4651,26951,1,102,174433,51,71,92,43,0,2225,3671,4735,89,0,2225,2314,-1445,2451815
68440,10584,72756,1662133,2710,9687,7,116,120231,54,92,111,42,0,2294,4990,6038,22,0,2294,2317,-2696,2452577
51645,2275,82689,932430,6171,23559,2,45,161438,2,54,92,52,0,105,109,184,6,0,105,111,-4,2452559
38632,4115,27400,1048123,1199,41122,2,91,173314,34,95,150,27,0,919,3234,5110,82,0,919,1002,-2314,2451792
66283,6421,36298,511836,2127,29218,7,61,115534,29,91,143,44,0,1286,2660,4150,38,0,1286,1325,-1374,2451080
57471,12483,6623,897703,5936,5416,8,265,89117,4,42,46,7,22,29,168,186,0,22,6,7,-161,2452597
53688,673,54400,32130,1060,22790,10,286,228480,88,69,105,69,0,6128,6150,9286,61,0,6128,6189,-22,2451775
71277,236,97709,1447958,7007,44056,4,251,139312,56,55,70,31,0,1788,3105,3974,71,0,1788,1859,-1317,2451122
39548,10309,32558,997948,5738,13175,1,183,75580,45,9,14,13,0,618,418,672,37,0,618,655,200,2451927
37665,13141,39159,1425054,1796,26891,2,79,45788,69,1,1,0,0,64,69,111,0,0,64,64,-5,2452505
39917,12553,74399,677478,910,42742,7,72,216445,21,64,117,96,0,2023,1348,2468,182,0,2023,2206,675,2451547
44102,5888,66462,1564216,4370,47324,2,150,121121,95,80,124,42,0,4032,7604,11862,80,0,4032,4113,-3572,2451813
38111,10883,112,1569003,3847,19491,8,65,184706,58,30,48,7,71,422,1784,2818,28,71,350,379,-1433,2452130
51037,12419,53083,1426679,2228,12624,4,287,82480,69,57,99,18,0,1299,3957,6845,25,0,1299,1325,-2657,2451892
67162,1536,36988,1791643,5851,43706,4,8,164807,43,24,35,12,329,531,1032,1517,4,329,201,205,-830,2452355
50967,17307,7319,1178305,2091,40324,2,164,166667,32,65,65,31,989,1009,2104,2104,1,989,20,21,-2084,2452361
62196,5104,43722,1539785,648,44758,4,135,69209,62,87,92,66,0,4141,5427,5752,331,0,4141,4472,-1285,2451143
67364,6774,40566,967585,6957,21529,7,244,102678,97,6,9,5,0,488,607,873,29,0,488,518,-118,2452623
34040,4550,7792,616065,7091,32517,8,288,41347,90,96,157,3,22,283,8701,14182,13,22,260,273,-8440,2451279
37153,14772,6897,1689332,3414,39849,1,114,114658,63,19,35,4,0,266,1241,2222,0,0,266,266,-975,2452638
32888,10776,93765,1887160,108,21903,8,297,214098,80,30,39,25,0,2002,2464,3128,140,0,2002,2142,-461,2452642
39035,855,42246,1122135,424,47913,7,172,194595,69,57,60,6,406,418,3992,4191,0,406,12,13,-3979,2452418
71662,4651,78045,1856870,2895,2920,1,235,51450,50,12,23,18,535,939,620,1160,20,535,403,424,-216,2452283
42978,16626,75151,196074,3844,5567,10,6,97031,36,58,78,11,0,424,2099,2833,25,0,424,450,-1674,2452581
35085,15284,36473,211522,6924,33526,10,210,110405,42,19,21,4,91,170,800,895,4,91,78,82,-721,2451309
49961,15129,86005,922875,6592,11462,7,105,117635,32,88,122,17,0,550,2830,3933,27,0,550,578,-2279,2452589
38325,8116,14332,1292311,4690,18669,10,138,160424,46,59,111,92,0,4238,2731,5106,211,0,4238,4450,1507,2451135
70995,3907,61158,521426,6494,31162,2,143,11954,99,45,61,4,0,426,4487,6102,4,0,426,430,-4060,2452593
44896,4928,50411,112361,6311,14214,7,272,125708,38,35,61,11,0,440,1341,2321,8,0,440,449,-900,2451544
51969,15631,21677,3028,3132,48883,4,107,218737,92,9,18,2,0,255,897,1705,17,0,255,273,-642,2452247
36646,3729,11853,993907,2361,17215,2,115,92979,83,76,150,147,0,12250,6346,12501,980,0,12250,13230,5904,2452331
48563,755,56806,1120229,1252,27875,10,105,187440,74,5,8,0,0,53,436,593,4,0,53,57,-383,2451723
54413,17042,65385,181256,3080,39704,8,261,122729,74,25,45,17,0,1321,1915,3389,0,0,1321,1321,-593,2451774
31246,11408,53232,164419,4406,33546,1,198,100639,6,3,4,0,2,4,18,26,0,2,1,1,-16,2451006
34298,12859,16604,412070,4336,12649,1,43,228025,52,16,20,7,0,405,881,1067,20,0,405,425,-476,2451924
66885,5047,6789,870924,4659,1947,2,213,143769,13,74,130,72,0,948,973,1693,75,0,948,1024,-24,2452127
42790,1391,8994,1779146,3698,45850,7,26,234086,5,76,112,17,0,89,384,561,4,0,89,94,-294,2452246
63832,4665,42168,197664,4807,22350,1,155,130007,23,35,50,31,0,714,805,1152,28,0,714,742,-91,2452306
65728,2918,83656,493158,7013,2515,10,195,157701,2,40,81,0,0,0,81,163,0,0,0,0,-81,2451230
62512,1351,60218,100523,3581,45839,10,162,2134,27,67,117,30,0,824,1823,3172,65,0,824,890,-998,2451074
53491,12236,61510,322696,2729,13915,1,10,1395,67,78,123,53,0,3551,5261,8260,71,0,3551,3622,-1709,2451814
48584,2058,83640,1578763,3039,7362,8,93,74089,57,87,131,90,0,5172,4965,7497,310,0,5172,5483,207,2452619
36306,6332,59046,1549006,6166,10126,1,254,207454,5,90,94,86,0,433,452,470,17,0,433,450,-19,2450861
34710,5839,80374,19796,371,20993,1,262,90634,78,82,97,89,0,7003,6397,7612,560,0,7003,7563,606,2451114
50893,3679,35757,1381263,4816,2722,4,61,175313,60,55,68,7,0,450,3354,4091,40,0,450,490,-2904,2451780
64041,149,67959,768581,3156,30178,8,69,169243,85,58,106,59,0,5065,4998,9045,253,0,5065,5318,67,2452147
54143,6403,7126,1778427,928,15476,4,65,232597,47,16,23,22,32,1067,794,1112,82,32,1035,1118,241,2452051
33918,10387,54983,1137587,3391,6795,1,177,51592,94,38,44,37,0,3504,3628,4172,315,0,3504,3819,-124,2451927
62665,6137,6846,727216,6786,8756,2,172,116356,30,50,98,28,0,852,1500,2940,59,0,852,912,-647,2452012
37426,4825,47577,512286,5795,48504,4,85,122536,71,93,145,8,0,620,6635,10351,18,0,620,639,-6015,2452070
36944,7941,57657,165428,5199,48217,7,48,224281,51,58,69,21,0,1106,2974,3569,55,0,1106,1161,-1868,2452238
39636,6146,29930,372349,3215,47281,1,51,224830,22,47,50,27,0,594,1039,1101,5,0,594,600,-444,2451863
37067,565,53787,1486866,4392,42671,8,220,185600,88,61,104,60,0,5355,5400,9234,53,0,5355,5409,-44,2452594
69827,7725,17714,1444358,1849,20940,10,114,157553,27,28,42,33,0,899,774,1138,0,0,899,899,124,2452294
36431,129,98680,1854609,4585,3314,1,205,111984,37,24,37,13,0,482,912,1378,4,0,482,486,-430,2452148
46889,1476,34553,104830,2754,9031,4,8,193901,9,96,176,82,89,744,870,1584,58,89,655,714,-215,2452586
52967,14248,99762,19576,190,32851,8,254,40551,6,20,33,6,33,37,122,199,0,33,4,4,-118,2451196
61124,12181,73134,1896325,3069,5413,2,125,90018,13,72,101,99,283,1287,938,1314,90,283,1004,1094,65,2450946
49350,15240,93058,680530,4002,47074,2,83,163997,77,75,85,49,0,3800,5800,6554,76,0,3800,3876,-1999,2452590
71111,649,50472,787965,3858,22504,4,46,111491,4,38,67,10,0,40,154,270,1,0,40,42,-114,2450978
48512,7083,14252,890671,2290,49109,7,172,62464,39,44,50,12,0,490,1753,1963,4,0,490,495,-1262,2452520
63184,12566,74509,6149,2142,29382,1,295,136293,40,56,104,16,600,666,2265,4168,3,600,66,70,-2198,2451805
57839,14506,27440,40814,1835,42856,8,118,234551,38,6,10,9,238,356,257,409,10,238,117,128,-140,2451162
39369,3344,6827,897374,6768,562,10,182,38124,69,96,151,127,0,8795,6627,10470,87,0,8795,8883,2167,2451445
34813,2257,78939,1465317,6542,37720,1,74,233656,31,81,105,34,0,1080,2519,3275,75,0,1080,1156,-1439,2451361
55055,5086,60870,999221,6819,35170,1,204,229860,91,6,13,7,0,687,623,1208,41,0,687,729,64,2451038
69460,10543,65075,1785557,3286,9015,8,198,52775,40,73,110,23,0,931,2957,4436,74,0,931,1006,-2026,2451906
47961,12416,7302,1810415,7128,14641,2,104,162239,28,97,152,51,0,1451,2736,4268,101,0,1451,1552,-1285,2451635
47131,12859,60947,621952,2957,34362,4,17,118751,27,58,106,72,1673,1946,1572,2862,8,1673,272,280,-1300,2452251
52285,8992,63760,62356,6999,20795,8,176,217791,22,4,5,3,28,69,97,111,0,28,40,41,-56,2451489
37607,12122,67255,1257037,2466,31048,10,1,74946,90,89,133,103,3805,9282,8091,12056,492,3805,5476,5969,-2615,2451093
33068,8759,17626,1099049,472,15095,2,165,127821,58,36,45,15,0,890,2129,2619,35,0,890,925,-1239,2452179
34995,6714,40423,1318967,1958,42149,1,250,10104,40,99,182,7,0,292,3993,7308,20,0,292,312,-3701,2452575
53685,11779,45222,1312763,4657,40998,1,251,232626,92,74,148,127,7999,11764,6874,13679,112,7999,3764,3877,-3109,2451819
68514,8960,23218,497185,1552,3919,2,189,117215,12,16,27,19,0,233,200,324,4,0,233,238,33,2451597
33694,5183,13406,440966,3726,48486,4,199,94610,66,84,131,38,1784,2513,5556,8667,51,1784,728,779,-4827,2452183
29176,2998,89967,1695968,2322,19476,4,8,141814,51,7,11,5,0,284,384,568,22,0,284,306,-100,2451087
57509,5491,24551,960520,4042,49564,7,86,80239,93,34,51,34,0,3171,3162,4806,95,0,3171,3266,9,2452077
65660,14052,44238,1335651,2617,33983,8,51,8269,12,78,90,68,0,826,945,1087,0,0,826,826,-119,2452419
69160,929,75461,1042418,6175,23085,7,138,202871,60,43,85,19,105,1175,2581,5111,64,105,1069,1133,-1512,2451617
29586,7879,55325,787358,191,18271,2,218,194966,52,91,153,137,0,7163,4737,7959,573,0,7163,7736,2425,2452259
51853,6175,28770,1318929,735,48494,7,128,207939,80,63,107,11,141,942,5072,8571,64,141,801,865,-4270,2451854
37391,4954,94225,995553,881,19809,7,298,186946,16,59,71,17,68,284,955,1137,8,68,216,224,-739,2451414
73440,5281,77489,1755357,5225,24293,2,90,191542,76,89,111,95,0,7271,6764,8455,654,0,7271,7926,506,2452185
51057,15121,26815,747996,6777,41958,8,10,335,69,2,3,2,0,193,198,258,15,0,193,209,-4,2451433
64576,10195,87773,1020069,5965,40661,2,263,216548,52,71,112,15,0,816,3740,5835,16,0,816,833,-2923,2451405
43457,5143,61761,1720401,7041,34881,8,134,150127,79,17,23,2,0,188,1343,1880,9,0,188,197,-1155,2452318
46827,15547,38253,856086,1119,43352,4,257,199444,37,30,36,19,324,738,1140,1368,8,324,413,421,-726,2452265
69857,12992,9566,1570422,3278,35334,7,239,98542,8,76,108,51,0,414,608,864,37,0,414,452,-193,2451502
61412,14941,63877,726574,5718,39662,1,230,140958,53,99,160,65,0,3496,5297,8529,174,0,3496,3671,-1800,2451027
44532,2337,51669,534962,7055,13501,2,100,18827,77,46,62,58,0,4536,3575,4826,362,0,4536,4898,960,2452110
50652,4220,20043,1079899,3308,35564,1,218,151612,54,96,161,4,0,261,5234,8740,2,0,261,264,-4972,2451882
37000,7891,64398,807703,4608,713,1,189,231506,66,75,96,33,961,2235,4951,6387,89,961,1274,1363,-3677,2452565
62791,16838,98896,1075124,6999,38874,2,19,133958,49,97,99,1,7,97,4794,4889,0,7,89,90,-4704,2451852
52183,9122,38495,1027319,6990,31414,8,46,154427,77,36,37,21,0,1681,2822,2850,0,0,1681,1681,-1141,2451267
49121,9557,68802,1377941,4680,7819,4,129,153786,76,21,36,18,0,1382,1599,2765,41,0,1382,1423,-216,2451593
33890,15679,88224,462143,1662,31934,1,251,227993,39,62,117,82,3108,3204,2448,4578,8,3108,96,104,-2352,2451513
64324,7177,18281,1192429,6577,5525,8,65,118859,40,4,9,3,0,149,198,382,4,0,149,153,-49,2451027
64190,2407,19859,990014,3016,6371,1,182,24231,52,53,68,52,0,2723,2763,3537,163,0,2723,2887,-40,2452628
70621,14988,64545,235751,557,21763,1,94,47107,29,78,156,64,0,1858,2278,4533,92,0,1858,1951,-419,2452555
38579,1888,80666,1183848,183,2518,4,223,81880,70,95,148,129,0,9042,6706,10394,542,0,9042,9585,2336,2450990
30884,17899,13989,1784235,6128,36774,10,190,176408,31,45,83,21,0,672,1398,2587,20,0,672,692,-726,2452598
59032,2206,45899,3979,6059,44139,10,159,104399,64,33,45,43,0,2789,2168,2906,223,0,2789,3012,620,2451480
42112,1804,79143,1660737,5178,7972,2,278,72406,30,72,125,60,0,1802,2183,3755,0,0,1802,1802,-381,2451007
44935,9035,39418,308997,4529,24061,4,186,185118,3,3,7,0,0,0,11,21,0,0,0,0,-11,2451803
30446,655,98779,1602781,4830,31279,8,213,35940,100,8,14,12,0,1253,884,1458,12,0,1253,1265,369,2450994
51481,13771,92399,130124,1449,38821,2,286,205344,72,23,35,11,138,815,1710,2548,40,138,676,717,-1034,2451168
40317,12368,12658,30340,469,1398,7,9,190316,68,89,159,83,1866,5656,6111,10878,113,1866,3789,3903,-2322,2451422
59018,9974,42437,1468142,600,13505,4,212,100648,67,79,92,74,0,5015,5338,6192,50,0,5015,5065,-322,2451135
52053,10239,27757,306910,463,46416,8,209,7412,73,57,111,71,0,5221,4163,8159,469,0,5221,5691,1058,2452125
68828,17612,74298,660499,6700,28501,7,299,239437,96,41,54,44,0,4305,4008,5251,258,0,4305,4563,296,2451087
